date,report_name,report_agency,visits,language
2019-05-04 00:00:00,language,health-human-services,1326,hi
2019-05-04 00:00:00,language,health-human-services,1312,en-pk
2019-05-04 00:00:00,language,health-human-services,1280,es-pa
2019-05-04 00:00:00,language,health-human-services,1241,cs
2019-05-04 00:00:00,language,health-human-services,1214,sr-rs
2019-05-04 00:00:00,language,health-human-services,1163,es-sv
2019-05-04 00:00:00,language,health-human-services,1149,es-ve
2019-05-04 00:00:00,language,health-human-services,1113,ar-sa
2019-05-04 00:00:00,language,health-human-services,1085,zh
2019-05-04 00:00:00,language,health-human-services,1012,he
2019-05-04 00:00:00,language,health-human-services,931,sv
2019-05-04 00:00:00,language,health-human-services,900,es-uy
2019-05-04 00:00:00,language,health-human-services,899,es-hn
2019-05-04 00:00:00,language,health-human-services,835,zh-hans-cn
2019-05-04 00:00:00,language,health-human-services,806,et-ee
2019-05-04 00:00:00,language,health-human-services,790,lt-lt
2019-05-04 00:00:00,language,health-human-services,769,da
2019-05-04 00:00:00,language,health-human-services,754,sk
2019-05-04 00:00:00,language,health-human-services,753,lv-lv
2019-05-04 00:00:00,language,health-human-services,736,es-do
2019-05-04 00:00:00,language,health-human-services,736,sl
2019-05-04 00:00:00,language,health-human-services,689,hr
2019-05-04 00:00:00,language,health-human-services,667,c
2019-05-04 00:00:00,language,health-human-services,640,bg
2019-05-04 00:00:00,language,health-human-services,639,es-py
2019-05-04 00:00:00,language,health-human-services,637,es-pr
2019-05-04 00:00:00,language,health-human-services,637,hu
2019-05-04 00:00:00,language,health-human-services,603,ar-iq
2019-05-04 00:00:00,language,health-human-services,561,fi
2019-05-04 00:00:00,language,health-human-services,553,en-hk
2019-05-04 00:00:00,language,health-human-services,544,es-la
2019-05-04 00:00:00,language,health-human-services,538,ar-jo
2019-05-04 00:00:00,language,health-human-services,506,fil
2019-05-04 00:00:00,language,health-human-services,502,sr
2019-05-04 00:00:00,language,health-human-services,498,nb
2019-05-04 00:00:00,language,health-human-services,490,es-ni
2019-05-04 00:00:00,language,health-human-services,467,en-id
2019-05-04 00:00:00,language,health-human-services,355,pt
2019-05-04 00:00:00,language,health-human-services,315,en-de
2019-05-04 00:00:00,language,health-human-services,310,it-ch
2019-05-04 00:00:00,language,health-human-services,296,mr-in
2019-05-04 00:00:00,language,health-human-services,291,en-zg
2019-05-04 00:00:00,language,health-human-services,286,uk
2019-05-04 00:00:00,language,health-human-services,269,en-ng
2019-05-04 00:00:00,language,health-human-services,262,ms-my
2019-05-04 00:00:00,language,health-human-services,214,ru-ua
2019-05-04 00:00:00,language,health-human-services,207,en-nl
2019-05-04 00:00:00,language,health-human-services,198,en-ke
2019-05-04 00:00:00,language,health-human-services,192,gu-in
2019-05-04 00:00:00,language,health-human-services,186,en-pr
2019-05-04 00:00:00,language,health-human-services,184,is-is
2019-05-04 00:00:00,language,health-human-services,171,ar-sy
2019-05-04 00:00:00,language,health-human-services,171,en-tt
2019-05-04 00:00:00,language,health-human-services,168,ar-om
2019-05-04 00:00:00,language,health-human-services,168,en-il
2019-05-04 00:00:00,language,health-human-services,165,ar-ye
2019-05-04 00:00:00,language,health-human-services,160,en-be
2019-05-04 00:00:00,language,health-human-services,154,"es-es,es"
2019-05-04 00:00:00,language,health-human-services,152,en-bd
2019-05-04 00:00:00,language,health-human-services,147,en-zw
2019-05-04 00:00:00,language,health-human-services,140,en-jm
2019-05-04 00:00:00,language,health-human-services,138,en-se
2019-05-04 00:00:00,language,health-human-services,136,en-eg
2019-05-04 00:00:00,language,health-human-services,131,bn-in
2019-05-04 00:00:00,language,health-human-services,130,lv
2019-05-04 00:00:00,language,health-human-services,126,el-cy
2019-05-04 00:00:00,language,health-human-services,123,fr-dz
2019-05-04 00:00:00,language,health-human-services,121,fr-ma
2019-05-04 00:00:00,language,health-human-services,120,ka-ge
2019-05-04 00:00:00,language,health-human-services,118,(not set)
2019-05-04 00:00:00,language,health-human-services,117,ar-ly
2019-05-04 00:00:00,language,health-human-services,117,ta
2019-05-04 00:00:00,language,health-human-services,115,en-fi
2019-05-04 00:00:00,language,health-human-services,112,ar-il
2019-05-04 00:00:00,language,health-human-services,111,et
2019-05-04 00:00:00,language,health-human-services,106,en-ch
2019-05-04 00:00:00,language,health-human-services,102,bn-bd
2019-05-04 00:00:00,language,health-human-services,101,bn
2019-05-04 00:00:00,language,health-human-services,101,fr-tn
2019-05-04 00:00:00,language,health-human-services,101,ta-in
2019-05-03 00:00:00,language,health-human-services,6798675,en-us
2019-05-03 00:00:00,language,health-human-services,885809,en-gb
2019-05-03 00:00:00,language,health-human-services,624438,es-es
2019-05-03 00:00:00,language,health-human-services,448107,es-419
2019-05-03 00:00:00,language,health-human-services,228741,es-us
2019-05-03 00:00:00,language,health-human-services,163258,zh-cn
2019-05-03 00:00:00,language,health-human-services,139946,es
2019-05-03 00:00:00,language,health-human-services,133053,en-ca
2019-05-03 00:00:00,language,health-human-services,110130,es-xl
2019-05-03 00:00:00,language,health-human-services,109271,en-au
2019-05-03 00:00:00,language,health-human-services,86389,pt-br
2019-05-03 00:00:00,language,health-human-services,84363,it-it
2019-05-03 00:00:00,language,health-human-services,82300,fr-fr
2019-05-03 00:00:00,language,health-human-services,72187,de-de
2019-05-03 00:00:00,language,health-human-services,71041,es-mx
2019-05-03 00:00:00,language,health-human-services,61188,en
2019-05-03 00:00:00,language,health-human-services,54564,en-in
2019-05-03 00:00:00,language,health-human-services,50027,ko-kr
2019-05-03 00:00:00,language,health-human-services,48234,zh-tw
2019-05-03 00:00:00,language,health-human-services,44263,nl-nl
2019-05-03 00:00:00,language,health-human-services,40052,tr-tr
2019-05-03 00:00:00,language,health-human-services,37243,de
2019-05-03 00:00:00,language,health-human-services,34390,ja-jp
2019-05-03 00:00:00,language,health-human-services,33586,ru-ru
2019-05-03 00:00:00,language,health-human-services,31135,fr
2019-05-03 00:00:00,language,health-human-services,26285,sv-se
2019-05-03 00:00:00,language,health-human-services,26213,es-ar
2019-05-03 00:00:00,language,health-human-services,23870,ar
2019-05-03 00:00:00,language,health-human-services,21910,ja
2019-05-03 00:00:00,language,health-human-services,19634,pt-pt
2019-05-03 00:00:00,language,health-human-services,17409,da-dk
2019-05-03 00:00:00,language,health-human-services,17185,nb-no
2019-05-03 00:00:00,language,health-human-services,17051,pl-pl
2019-05-03 00:00:00,language,health-human-services,15874,es-co
2019-05-03 00:00:00,language,health-human-services,15222,el-gr
2019-05-03 00:00:00,language,health-human-services,14486,en-ie
2019-05-03 00:00:00,language,health-human-services,13411,vi-vn
2019-05-03 00:00:00,language,health-human-services,13074,th-th
2019-05-03 00:00:00,language,health-human-services,12794,en-sg
2019-05-03 00:00:00,language,health-human-services,12432,es-cl
2019-05-03 00:00:00,language,health-human-services,12064,en-za
2019-05-03 00:00:00,language,health-human-services,11886,es-pe
2019-05-03 00:00:00,language,health-human-services,9969,id-id
2019-05-03 00:00:00,language,health-human-services,9868,fi-fi
2019-05-03 00:00:00,language,health-human-services,9174,en-ph
2019-05-03 00:00:00,language,health-human-services,8833,ca-es
2019-05-03 00:00:00,language,health-human-services,8388,de-ch
2019-05-03 00:00:00,language,health-human-services,8032,cs-cz
2019-05-03 00:00:00,language,health-human-services,7655,hu-hu
2019-05-03 00:00:00,language,health-human-services,7347,fr-ca
2019-05-03 00:00:00,language,health-human-services,7331,ru
2019-05-03 00:00:00,language,health-human-services,7146,nl-be
2019-05-03 00:00:00,language,health-human-services,6646,it
2019-05-03 00:00:00,language,health-human-services,6515,ro-ro
2019-05-03 00:00:00,language,health-human-services,6443,he-il
2019-05-03 00:00:00,language,health-human-services,6022,id
2019-05-03 00:00:00,language,health-human-services,5568,nl
2019-05-03 00:00:00,language,health-human-services,5441,ar-ae
2019-05-03 00:00:00,language,health-human-services,5338,de-at
2019-05-03 00:00:00,language,health-human-services,5260,pl
2019-05-03 00:00:00,language,health-human-services,4800,en-nz
2019-05-03 00:00:00,language,health-human-services,4427,sk-sk
2019-05-03 00:00:00,language,health-human-services,4363,hr-hr
2019-05-03 00:00:00,language,health-human-services,4262,ca
2019-05-03 00:00:00,language,health-human-services,4186,ar-eg
2019-05-03 00:00:00,language,health-human-services,3443,fr-be
2019-05-03 00:00:00,language,health-human-services,3414,fr-ch
2019-05-03 00:00:00,language,health-human-services,3196,tr
2019-05-03 00:00:00,language,health-human-services,2865,es-cr
2019-05-03 00:00:00,language,health-human-services,2724,es-ec
2019-05-03 00:00:00,language,health-human-services,2660,es-gt
2019-05-03 00:00:00,language,health-human-services,2645,fa-ir
2019-05-03 00:00:00,language,health-human-services,2464,sl-si
2019-05-03 00:00:00,language,health-human-services,2310,hi-in
2019-05-03 00:00:00,language,health-human-services,2283,vi
2019-05-03 00:00:00,language,health-human-services,2239,ko
2019-05-03 00:00:00,language,health-human-services,2225,fa
2019-05-03 00:00:00,language,health-human-services,2214,zh-hk
2019-05-03 00:00:00,language,health-human-services,2129,cs
2019-05-03 00:00:00,language,health-human-services,2121,es-bo
2019-05-03 00:00:00,language,health-human-services,2062,uk-ua
2019-05-03 00:00:00,language,health-human-services,1949,bg-bg
2019-05-03 00:00:00,language,health-human-services,1919,th
2019-05-03 00:00:00,language,health-human-services,1871,el
2019-05-03 00:00:00,language,health-human-services,1853,ro
2019-05-03 00:00:00,language,health-human-services,1753,lt
2019-05-03 00:00:00,language,health-human-services,1717,es-pa
2019-05-03 00:00:00,language,health-human-services,1463,en-my
2019-05-03 00:00:00,language,health-human-services,1438,es-sv
2019-05-03 00:00:00,language,health-human-services,1391,hi
2019-05-03 00:00:00,language,health-human-services,1339,da
2019-05-03 00:00:00,language,health-human-services,1292,en-pk
2019-05-03 00:00:00,language,health-human-services,1285,sv
2019-05-03 00:00:00,language,health-human-services,1281,sr-rs
2019-05-03 00:00:00,language,health-human-services,1247,ar-sa
2019-05-03 00:00:00,language,health-human-services,1211,et-ee
2019-05-03 00:00:00,language,health-human-services,1187,zh
2019-05-03 00:00:00,language,health-human-services,1185,es-ve
2019-05-03 00:00:00,language,health-human-services,1141,sk
2019-05-03 00:00:00,language,health-human-services,1028,es-uy
2019-05-03 00:00:00,language,health-human-services,1010,es-do
2019-05-03 00:00:00,language,health-human-services,997,es-hn
2019-05-03 00:00:00,language,health-human-services,979,he
2019-05-03 00:00:00,language,health-human-services,934,lv-lv
2019-05-03 00:00:00,language,health-human-services,909,lt-lt
2019-05-03 00:00:00,language,health-human-services,868,sl
2019-05-03 00:00:00,language,health-human-services,838,fi
2019-05-03 00:00:00,language,health-human-services,812,bg
2019-05-03 00:00:00,language,health-human-services,770,hu
2019-05-03 00:00:00,language,health-human-services,746,hr
2019-05-03 00:00:00,language,health-human-services,727,es-py
2019-05-03 00:00:00,language,health-human-services,725,zh-hans-cn
2019-05-03 00:00:00,language,health-human-services,662,en-hk
2019-05-03 00:00:00,language,health-human-services,626,es-ni
2019-05-03 00:00:00,language,health-human-services,610,sr
2019-05-03 00:00:00,language,health-human-services,605,fil
2019-05-03 00:00:00,language,health-human-services,605,nb
2019-05-03 00:00:00,language,health-human-services,594,es-pr
2019-05-03 00:00:00,language,health-human-services,579,it-ch
2019-05-03 00:00:00,language,health-human-services,566,en-id
2019-05-03 00:00:00,language,health-human-services,551,en-de
2019-05-03 00:00:00,language,health-human-services,547,ar-iq
2019-05-03 00:00:00,language,health-human-services,534,es-la
2019-05-03 00:00:00,language,health-human-services,507,ar-jo
2019-05-03 00:00:00,language,health-human-services,494,pt
2019-05-03 00:00:00,language,health-human-services,493,c
2019-05-03 00:00:00,language,health-human-services,433,uk
2019-05-03 00:00:00,language,health-human-services,369,en-nl
2019-05-03 00:00:00,language,health-human-services,325,mr-in
2019-05-03 00:00:00,language,health-human-services,311,en-be
2019-05-03 00:00:00,language,health-human-services,310,en-ng
2019-05-03 00:00:00,language,health-human-services,290,en-se
2019-05-03 00:00:00,language,health-human-services,285,en-zg
2019-05-03 00:00:00,language,health-human-services,278,is-is
2019-05-03 00:00:00,language,health-human-services,277,ms-my
2019-05-03 00:00:00,language,health-human-services,266,ar-sy
2019-05-03 00:00:00,language,health-human-services,262,en-ke
2019-05-03 00:00:00,language,health-human-services,249,en-pr
2019-05-03 00:00:00,language,health-human-services,240,ru-ua
2019-05-03 00:00:00,language,health-human-services,226,ar-ye
2019-05-03 00:00:00,language,health-human-services,214,en-zw
2019-05-03 00:00:00,language,health-human-services,205,lv
2019-05-03 00:00:00,language,health-human-services,200,en-ch
2019-05-03 00:00:00,language,health-human-services,186,gu-in
2019-05-03 00:00:00,language,health-human-services,185,(not set)
2019-05-03 00:00:00,language,health-human-services,182,en-tt
2019-05-03 00:00:00,language,health-human-services,175,"es-es,es"
2019-05-03 00:00:00,language,health-human-services,158,en-jm
2019-05-03 00:00:00,language,health-human-services,158,es-es_tradnl
2019-05-03 00:00:00,language,health-human-services,149,en-dk
2019-05-03 00:00:00,language,health-human-services,145,ar-ly
2019-05-03 00:00:00,language,health-human-services,145,mk-mk
2019-05-03 00:00:00,language,health-human-services,143,ar-om
2019-05-03 00:00:00,language,health-human-services,134,ta
2019-05-03 00:00:00,language,health-human-services,133,et
2019-05-03 00:00:00,language,health-human-services,132,en-eg
2019-05-03 00:00:00,language,health-human-services,129,cy
2019-05-03 00:00:00,language,health-human-services,129,fr-ma
2019-05-03 00:00:00,language,health-human-services,126,ka-ge
2019-05-03 00:00:00,language,health-human-services,125,el-cy
